Time	Node	Type	Packets	
313	5	CacheMisses	0
313	6	CacheHits	0
313	6	CacheMisses	0
313	7	CacheHits	0
313	7	CacheMisses	0
313	8	CacheHits	0
313	8	CacheMisses	0
313	9	CacheHits	0
313	9	CacheMisses	0
314	0	CacheHits	10
314	0	CacheMisses	0
314	1	CacheHits	10
314	1	CacheMisses	0
314	2	CacheHits	10
314	2	CacheMisses	0
314	3	CacheHits	0
314	3	CacheMisses	0
314	4	CacheHits	0
314	4	CacheMisses	0
314	5	CacheHits	0
314	5	CacheMisses	0
314	6	CacheHits	0
314	6	CacheMisses	0
314	7	CacheHits	0
314	7	CacheMisses	0
314	8	CacheHits	0
314	8	CacheMisses	0
314	9	CacheHits	0
314	9	CacheMisses	0
315	0	CacheHits	10
315	0	CacheMisses	0
315	1	CacheHits	10
315	1	CacheMisses	0
315	2	CacheHits	10
315	2	CacheMisses	0
315	3	CacheHits	0
315	3	CacheMisses	0
315	4	CacheHits	0
315	4	CacheMisses	0
315	5	CacheHits	0
315	5	CacheMisses	0
315	6	CacheHits	0
315	6	CacheMisses	0
315	7	CacheHits	0
315	7	CacheMisses	0
315	8	CacheHits	0
315	8	CacheMisses	0
315	9	CacheHits	0
315	9	CacheMisses	0
316	0	CacheHits	10
316	0	CacheMisses	0
316	1	CacheHits	10
316	1	CacheMisses	0
316	2	CacheHits	10
316	2	CacheMisses	0
316	3	CacheHits	0
316	3	CacheMisses	0
316	4	CacheHits	0
316	4	CacheMisses	0
316	5	CacheHits	0
316	5	CacheMisses	0
316	6	CacheHits	0
316	6	CacheMisses	0
316	7	CacheHits	0
316	7	CacheMisses	0
316	8	CacheHits	0
316	8	CacheMisses	0
316	9	CacheHits	0
316	9	CacheMisses	0
317	0	CacheHits	10
317	0	CacheMisses	0
317	1	CacheHits	10
317	1	CacheMisses	0
317	2	CacheHits	10
317	2	CacheMisses	0
317	3	CacheHits	0
317	3	CacheMisses	0
317	4	CacheHits	0
317	4	CacheMisses	0
317	5	CacheHits	0
317	5	CacheMisses	0
317	6	CacheHits	0
317	6	CacheMisses	0
317	7	CacheHits	0
317	7	CacheMisses	0
317	8	CacheHits	0
317	8	CacheMisses	0
317	9	CacheHits	0
317	9	CacheMisses	0
318	0	CacheHits	10
318	0	CacheMisses	0
318	1	CacheHits	10
318	1	CacheMisses	0
318	2	CacheHits	10
318	2	CacheMisses	0
318	3	CacheHits	0
318	3	CacheMisses	0
318	4	CacheHits	0
318	4	CacheMisses	0
318	5	CacheHits	0
318	5	CacheMisses	0
318	6	CacheHits	0
318	6	CacheMisses	0
318	7	CacheHits	0
318	7	CacheMisses	0
318	8	CacheHits	0
318	8	CacheMisses	0
318	9	CacheHits	0
318	9	CacheMisses	0
319	0	CacheHits	10
319	0	CacheMisses	0
319	1	CacheHits	10
319	1	CacheMisses	0
319	2	CacheHits	10
319	2	CacheMisses	0
319	3	CacheHits	0
319	3	CacheMisses	0
319	4	CacheHits	0
319	4	CacheMisses	0
319	5	CacheHits	0
319	5	CacheMisses	0
319	6	CacheHits	0
319	6	CacheMisses	0
319	7	CacheHits	0
319	7	CacheMisses	0
319	8	CacheHits	0
319	8	CacheMisses	0
319	9	CacheHits	0
319	9	CacheMisses	0
320	0	CacheHits	10
320	0	CacheMisses	0
320	1	CacheHits	10
320	1	CacheMisses	0
320	2	CacheHits	10
320	2	CacheMisses	0
320	3	CacheHits	0
320	3	CacheMisses	0
320	4	CacheHits	0
320	4	CacheMisses	0
320	5	CacheHits	0
320	5	CacheMisses	0
320	6	CacheHits	0
320	6	CacheMisses	0
320	7	CacheHits	0
320	7	CacheMisses	0
320	8	CacheHits	0
320	8	CacheMisses	0
320	9	CacheHits	0
320	9	CacheMisses	0
321	0	CacheHits	10
321	0	CacheMisses	0
321	1	CacheHits	10
321	1	CacheMisses	0
321	2	CacheHits	10
321	2	CacheMisses	0
321	3	CacheHits	0
321	3	CacheMisses	0
321	4	CacheHits	0
321	4	CacheMisses	0
321	5	CacheHits	0
321	5	CacheMisses	0
321	6	CacheHits	0
321	6	CacheMisses	0
321	7	CacheHits	0
321	7	CacheMisses	0
321	8	CacheHits	0
321	8	CacheMisses	0
321	9	CacheHits	0
321	9	CacheMisses	0
322	0	CacheHits	10
322	0	CacheMisses	0
322	1	CacheHits	10
322	1	CacheMisses	0
322	2	CacheHits	10
322	2	CacheMisses	0
322	3	CacheHits	0
322	3	CacheMisses	0
322	4	CacheHits	0
322	4	CacheMisses	0
322	5	CacheHits	0
322	5	CacheMisses	0
322	6	CacheHits	0
322	6	CacheMisses	0
322	7	CacheHits	0
322	7	CacheMisses	0
322	8	CacheHits	0
322	8	CacheMisses	0
322	9	CacheHits	0
322	9	CacheMisses	0
323	0	CacheHits	10
323	0	CacheMisses	0
323	1	CacheHits	10
323	1	CacheMisses	0
323	2	CacheHits	10
323	2	CacheMisses	0
323	3	CacheHits	0
323	3	CacheMisses	0
323	4	CacheHits	0
323	4	CacheMisses	0
323	5	CacheHits	0
323	5	CacheMisses	0
323	6	CacheHits	0
323	6	CacheMisses	0
323	7	CacheHits	0
323	7	CacheMisses	0
323	8	CacheHits	0
323	8	CacheMisses	0
323	9	CacheHits	0
323	9	CacheMisses	0
324	0	CacheHits	10
324	0	CacheMisses	0
324	1	CacheHits	10
324	1	CacheMisses	0
324	2	CacheHits	10
324	2	CacheMisses	0
324	3	CacheHits	0
324	3	CacheMisses	0
324	4	CacheHits	0
324	4	CacheMisses	0
324	5	CacheHits	0
324	5	CacheMisses	0
324	6	CacheHits	0
324	6	CacheMisses	0
324	7	CacheHits	0
324	7	CacheMisses	0
324	8	CacheHits	0
324	8	CacheMisses	0
324	9	CacheHits	0
324	9	CacheMisses	0
325	0	CacheHits	10
325	0	CacheMisses	0
325	1	CacheHits	10
325	1	CacheMisses	0
325	2	CacheHits	10
325	2	CacheMisses	0
325	3	CacheHits	0
325	3	CacheMisses	0
325	4	CacheHits	0
325	4	CacheMisses	0
325	5	CacheHits	0
325	5	CacheMisses	0
325	6	CacheHits	0
325	6	CacheMisses	0
325	7	CacheHits	0
325	7	CacheMisses	0
325	8	CacheHits	0
325	8	CacheMisses	0
325	9	CacheHits	0
325	9	CacheMisses	0
326	0	CacheHits	10
326	0	CacheMisses	0
326	1	CacheHits	10
326	1	CacheMisses	0
326	2	CacheHits	10
326	2	CacheMisses	0
326	3	CacheHits	0
326	3	CacheMisses	0
326	4	CacheHits	0
326	4	CacheMisses	0
326	5	CacheHits	0
326	5	CacheMisses	0
326	6	CacheHits	0
326	6	CacheMisses	0
326	7	CacheHits	0
326	7	CacheMisses	0
326	8	CacheHits	0
326	8	CacheMisses	0
326	9	CacheHits	0
326	9	CacheMisses	0
327	0	CacheHits	10
327	0	CacheMisses	0
327	1	CacheHits	10
327	1	CacheMisses	0
327	2	CacheHits	10
327	2	CacheMisses	0
327	3	CacheHits	0
327	3	CacheMisses	0
327	4	CacheHits	0
327	4	CacheMisses	0
327	5	CacheHits	0
327	5	CacheMisses	0
327	6	CacheHits	0
327	6	CacheMisses	0
327	7	CacheHits	0
327	7	CacheMisses	0
327	8	CacheHits	0
327	8	CacheMisses	0
327	9	CacheHits	0
327	9	CacheMisses	0
328	0	CacheHits	10
328	0	CacheMisses	0
328	1	CacheHits	10
328	1	CacheMisses	0
328	2	CacheHits	10
328	2	CacheMisses	0
328	3	CacheHits	0
328	3	CacheMisses	0
328	4	CacheHits	0
328	4	CacheMisses	0
328	5	CacheHits	0
328	5	CacheMisses	0
328	6	CacheHits	0
328	6	CacheMisses	0
328	7	CacheHits	0
328	7	CacheMisses	0
328	8	CacheHits	0
328	8	CacheMisses	0
328	9	CacheHits	0
328	9	CacheMisses	0
329	0	CacheHits	10
329	0	CacheMisses	0
329	1	CacheHits	10
329	1	CacheMisses	0
329	2	CacheHits	10
329	2	CacheMisses	0
329	3	CacheHits	0
329	3	CacheMisses	0
329	4	CacheHits	0
329	4	CacheMisses	0
329	5	CacheHits	0
329	5	CacheMisses	0
329	6	CacheHits	0
329	6	CacheMisses	0
329	7	CacheHits	0
329	7	CacheMisses	0
329	8	CacheHits	0
329	8	CacheMisses	0
329	9	CacheHits	0
329	9	CacheMisses	0
330	0	CacheHits	10
330	0	CacheMisses	0
330	1	CacheHits	10
330	1	CacheMisses	0
330	2	CacheHits	10
330	2	CacheMisses	0
330	3	CacheHits	0
330	3	CacheMisses	0
330	4	CacheHits	0
330	4	CacheMisses	0
330	5	CacheHits	0
330	5	CacheMisses	0
330	6	CacheHits	0
330	6	CacheMisses	0
330	7	CacheHits	0
330	7	CacheMisses	0
330	8	CacheHits	0
330	8	CacheMisses	0
330	9	CacheHits	0
330	9	CacheMisses	0
331	0	CacheHits	10
331	0	CacheMisses	0
331	1	CacheHits	10
331	1	CacheMisses	0
331	2	CacheHits	10
331	2	CacheMisses	0
331	3	CacheHits	0
331	3	CacheMisses	0
331	4	CacheHits	0
331	4	CacheMisses	0
331	5	CacheHits	0
331	5	CacheMisses	0
331	6	CacheHits	0
331	6	CacheMisses	0
331	7	CacheHits	0
331	7	CacheMisses	0
331	8	CacheHits	0
331	8	CacheMisses	0
331	9	CacheHits	0
331	9	CacheMisses	0
332	0	CacheHits	10
332	0	CacheMisses	0
332	1	CacheHits	10
332	1	CacheMisses	0
332	2	CacheHits	10
332	2	CacheMisses	0
332	3	CacheHits	0
332	3	CacheMisses	0
332	4	CacheHits	0
332	4	CacheMisses	0
332	5	CacheHits	0
332	5	CacheMisses	0
332	6	CacheHits	0
332	6	CacheMisses	0
332	7	CacheHits	0
332	7	CacheMisses	0
332	8	CacheHits	0
332	8	CacheMisses	0
332	9	CacheHits	0
332	9	CacheMisses	0
333	0	CacheHits	10
333	0	CacheMisses	0
333	1	CacheHits	10
333	1	CacheMisses	0
333	2	CacheHits	10
333	2	CacheMisses	0
333	3	CacheHits	0
333	3	CacheMisses	0
333	4	CacheHits	0
333	4	CacheMisses	0
333	5	CacheHits	0
333	5	CacheMisses	0
333	6	CacheHits	0
333	6	CacheMisses	0
333	7	CacheHits	0
333	7	CacheMisses	0
333	8	CacheHits	0
333	8	CacheMisses	0
333	9	CacheHits	0
333	9	CacheMisses	0
334	0	CacheHits	10
334	0	CacheMisses	0
334	1	CacheHits	10
334	1	CacheMisses	0
334	2	CacheHits	10
334	2	CacheMisses	0
334	3	CacheHits	0
334	3	CacheMisses	0
334	4	CacheHits	0
334	4	CacheMisses	0
334	5	CacheHits	0
334	5	CacheMisses	0
334	6	CacheHits	0
334	6	CacheMisses	0
334	7	CacheHits	0
334	7	CacheMisses	0
334	8	CacheHits	0
334	8	CacheMisses	0
334	9	CacheHits	0
334	9	CacheMisses	0
335	0	CacheHits	10
335	0	CacheMisses	0
335	1	CacheHits	10
335	1	CacheMisses	0
335	2	CacheHits	10
335	2	CacheMisses	0
335	3	CacheHits	0
335	3	CacheMisses	0
335	4	CacheHits	0
335	4	CacheMisses	0
335	5	CacheHits	0
335	5	CacheMisses	0
335	6	CacheHits	0
335	6	CacheMisses	0
335	7	CacheHits	0
335	7	CacheMisses	0
335	8	CacheHits	0
335	8	CacheMisses	0
335	9	CacheHits	0
335	9	CacheMisses	0
336	0	CacheHits	10
336	0	CacheMisses	0
336	1	CacheHits	10
336	1	CacheMisses	0
336	2	CacheHits	10
336	2	CacheMisses	0
336	3	CacheHits	0
336	3	CacheMisses	0
336	4	CacheHits	0
336	4	CacheMisses	0
336	5	CacheHits	0
336	5	CacheMisses	0
336	6	CacheHits	0
336	6	CacheMisses	0
336	7	CacheHits	0
336	7	CacheMisses	0
336	8	CacheHits	0
336	8	CacheMisses	0
336	9	CacheHits	0
336	9	CacheMisses	0
337	0	CacheHits	10
337	0	CacheMisses	0
337	1	CacheHits	10
337	1	CacheMisses	0
337	2	CacheHits	10
337	2	CacheMisses	0
337	3	CacheHits	0
337	3	CacheMisses	0
337	4	CacheHits	0
337	4	CacheMisses	0
337	5	CacheHits	0
337	5	CacheMisses	0
337	6	CacheHits	0
337	6	CacheMisses	0
337	7	CacheHits	0
337	7	CacheMisses	0
337	8	CacheHits	0
337	8	CacheMisses	0
337	9	CacheHits	0
337	9	CacheMisses	0
338	0	CacheHits	10
338	0	CacheMisses	0
338	1	CacheHits	10
338	1	CacheMisses	0
338	2	CacheHits	10
338	2	CacheMisses	0
338	3	CacheHits	0
338	3	CacheMisses	0
338	4	CacheHits	0
338	4	CacheMisses	0
338	5	CacheHits	0
338	5	CacheMisses	0
338	6	CacheHits	0
338	6	CacheMisses	0
338	7	CacheHits	0
338	7	CacheMisses	0
338	8	CacheHits	0
338	8	CacheMisses	0
338	9	CacheHits	0
338	9	CacheMisses	0
339	0	CacheHits	10
339	0	CacheMisses	0
339	1	CacheHits	10
339	1	CacheMisses	0
339	2	CacheHits	10
339	2	CacheMisses	0
339	3	CacheHits	0
339	3	CacheMisses	0
339	4	CacheHits	0
339	4	CacheMisses	0
339	5	CacheHits	0
339	5	CacheMisses	0
339	6	CacheHits	0
339	6	CacheMisses	0
339	7	CacheHits	0
339	7	CacheMisses	0
339	8	CacheHits	0
339	8	CacheMisses	0
339	9	CacheHits	0
339	9	CacheMisses	0
340	0	CacheHits	10
340	0	CacheMisses	0
340	1	CacheHits	10
340	1	CacheMisses	0
340	2	CacheHits	10
340	2	CacheMisses	0
340	3	CacheHits	0
340	3	CacheMisses	0
340	4	CacheHits	0
340	4	CacheMisses	0
340	5	CacheHits	0
340	5	CacheMisses	0
340	6	CacheHits	0
340	6	CacheMisses	0
340	7	CacheHits	0
340	7	CacheMisses	0
340	8	CacheHits	0
340	8	CacheMisses	0
340	9	CacheHits	0
340	9	CacheMisses	0
341	0	CacheHits	10
341	0	CacheMisses	0
341	1	CacheHits	10
341	1	CacheMisses	0
341	2	CacheHits	10
341	2	CacheMisses	0
341	3	CacheHits	0
341	3	CacheMisses	0
341	4	CacheHits	0
341	4	CacheMisses	0
341	5	CacheHits	0
341	5	CacheMisses	0
341	6	CacheHits	0
341	6	CacheMisses	0
341	7	CacheHits	0
341	7	CacheMisses	0
341	8	CacheHits	0
341	8	CacheMisses	0
341	9	CacheHits	0
341	9	CacheMisses	0
342	0	CacheHits	10
342	0	CacheMisses	0
342	1	CacheHits	10
342	1	CacheMisses	0
342	2	CacheHits	10
342	2	CacheMisses	0
342	3	CacheHits	0
342	3	CacheMisses	0
342	4	CacheHits	0
342	4	CacheMisses	0
342	5	CacheHits	0
342	5	CacheMisses	0
342	6	CacheHits	0
342	6	CacheMisses	0
342	7	CacheHits	0
342	7	CacheMisses	0
342	8	CacheHits	0
342	8	CacheMisses	0
342	9	CacheHits	0
342	9	CacheMisses	0
343	0	CacheHits	10
343	0	CacheMisses	0
343	1	CacheHits	10
343	1	CacheMisses	0
343	2	CacheHits	10
343	2	CacheMisses	0
343	3	CacheHits	0
343	3	CacheMisses	0
343	4	CacheHits	0
343	4	CacheMisses	0
343	5	CacheHits	0
343	5	CacheMisses	0
343	6	CacheHits	0
343	6	CacheMisses	0
343	7	CacheHits	0
343	7	CacheMisses	0
343	8	CacheHits	0
343	8	CacheMisses	0
343	9	CacheHits	0
343	9	CacheMisses	0
344	0	CacheHits	10
344	0	CacheMisses	0
344	1	CacheHits	10
344	1	CacheMisses	0
344	2	CacheHits	10
344	2	CacheMisses	0
344	3	CacheHits	0
344	3	CacheMisses	0
344	4	CacheHits	0
344	4	CacheMisses	0
344	5	CacheHits	0
344	5	CacheMisses	0
344	6	CacheHits	0
344	6	CacheMisses	0
344	7	CacheHits	0
344	7	CacheMisses	0
344	8	CacheHits	0
344	8	CacheMisses	0
344	9	CacheHits	0
344	9	CacheMisses	0
345	0	CacheHits	10
345	0	CacheMisses	0
345	1	CacheHits	10
345	1	CacheMisses	0
345	2	CacheHits	10
345	2	CacheMisses	0
345	3	CacheHits	0
345	3	CacheMisses	0
345	4	CacheHits	0
345	4	CacheMisses	0
345	5	CacheHits	0
345	5	CacheMisses	0
345	6	CacheHits	0
345	6	CacheMisses	0
345	7	CacheHits	0
345	7	CacheMisses	0
345	8	CacheHits	0
345	8	CacheMisses	0
345	9	CacheHits	0
345	9	CacheMisses	0
346	0	CacheHits	10
346	0	CacheMisses	0
346	1	CacheHits	10
346	1	CacheMisses	0
346	2	CacheHits	10
346	2	CacheMisses	0
346	3	CacheHits	0
346	3	CacheMisses	0
346	4	CacheHits	0
346	4	CacheMisses	0
346	5	CacheHits	0
346	5	CacheMisses	0
346	6	CacheHits	0
346	6	CacheMisses	0
346	7	CacheHits	0
346	7	CacheMisses	0
346	8	CacheHits	0
346	8	CacheMisses	0
346	9	CacheHits	0
346	9	CacheMisses	0
347	0	CacheHits	10
347	0	CacheMisses	0
347	1	CacheHits	10
347	1	CacheMisses	0
347	2	CacheHits	10
347	2	CacheMisses	0
347	3	CacheHits	0
347	3	CacheMisses	0
347	4	CacheHits	0
347	4	CacheMisses	0
347	5	CacheHits	0
347	5	CacheMisses	0
347	6	CacheHits	0
347	6	CacheMisses	0
347	7	CacheHits	0
347	7	CacheMisses	0
347	8	CacheHits	0
347	8	CacheMisses	0
347	9	CacheHits	0
347	9	CacheMisses	0
348	0	CacheHits	10
348	0	CacheMisses	0
348	1	CacheHits	10
348	1	CacheMisses	0
348	2	CacheHits	10
348	2	CacheMisses	0
348	3	CacheHits	0
348	3	CacheMisses	0
348	4	CacheHits	0
348	4	CacheMisses	0
348	5	CacheHits	0
348	5	CacheMisses	0
348	6	CacheHits	0
348	6	CacheMisses	0
348	7	CacheHits	0
348	7	CacheMisses	0
348	8	CacheHits	0
348	8	CacheMisses	0
348	9	CacheHits	0
348	9	CacheMisses	0
349	0	CacheHits	10
349	0	CacheMisses	0
349	1	CacheHits	10
349	1	CacheMisses	0
349	2	CacheHits	10
349	2	CacheMisses	0
349	3	CacheHits	0
349	3	CacheMisses	0
349	4	CacheHits	0
349	4	CacheMisses	0
349	5	CacheHits	0
349	5	CacheMisses	0
349	6	CacheHits	0
349	6	CacheMisses	0
349	7	CacheHits	0
349	7	CacheMisses	0
349	8	CacheHits	0
349	8	CacheMisses	0
349	9	CacheHits	0
349	9	CacheMisses	0
350	0	CacheHits	10
350	0	CacheMisses	0
350	1	CacheHits	10
350	1	CacheMisses	0
350	2	CacheHits	10
350	2	CacheMisses	0
350	3	CacheHits	0
350	3	CacheMisses	0
350	4	CacheHits	0
350	4	CacheMisses	0
350	5	CacheHits	0
350	5	CacheMisses	0
350	6	CacheHits	0
350	6	CacheMisses	0
350	7	CacheHits	0
350	7	CacheMisses	0
350	8	CacheHits	0
350	8	CacheMisses	0
350	9	CacheHits	0
350	9	CacheMisses	0
351	0	CacheHits	10
351	0	CacheMisses	0
351	1	CacheHits	10
351	1	CacheMisses	0
351	2	CacheHits	10
351	2	CacheMisses	0
351	3	CacheHits	0
351	3	CacheMisses	0
351	4	CacheHits	0
351	4	CacheMisses	0
351	5	CacheHits	0
351	5	CacheMisses	0
351	6	CacheHits	0
351	6	CacheMisses	0
351	7	CacheHits	0
351	7	CacheMisses	0
351	8	CacheHits	0
351	8	CacheMisses	0
351	9	CacheHits	0
351	9	CacheMisses	0
352	0	CacheHits	10
352	0	CacheMisses	0
352	1	CacheHits	10
352	1	CacheMisses	0
352	2	CacheHits	10
352	2	CacheMisses	0
352	3	CacheHits	0
352	3	CacheMisses	0
352	4	CacheHits	0
352	4	CacheMisses	0
352	5	CacheHits	0
352	5	CacheMisses	0
352	6	CacheHits	0
352	6	CacheMisses	0
352	7	CacheHits	0
352	7	CacheMisses	0
352	8	CacheHits	0
352	8	CacheMisses	0
352	9	CacheHits	0
352	9	CacheMisses	0
353	0	CacheHits	10
353	0	CacheMisses	0
353	1	CacheHits	10
353	1	CacheMisses	0
353	2	CacheHits	10
353	2	CacheMisses	0
353	3	CacheHits	0
353	3	CacheMisses	0
353	4	CacheHits	0
353	4	CacheMisses	0
353	5	CacheHits	0
353	5	CacheMisses	0
353	6	CacheHits	0
353	6	CacheMisses	0
353	7	CacheHits	0
353	7	CacheMisses	0
353	8	CacheHits	0
353	8	CacheMisses	0
353	9	CacheHits	0
353	9	CacheMisses	0
354	0	CacheHits	10
354	0	CacheMisses	0
354	1	CacheHits	10
354	1	CacheMisses	0
354	2	CacheHits	10
354	2	CacheMisses	0
354	3	CacheHits	0
354	3	CacheMisses	0
354	4	CacheHits	0
354	4	CacheMisses	0
354	5	CacheHits	0
354	5	CacheMisses	0
354	6	CacheHits	0
354	6	CacheMisses	0
354	7	CacheHits	0
354	7	CacheMisses	0
354	8	CacheHits	0
354	8	CacheMisses	0
354	9	CacheHits	0
354	9	CacheMisses	0
355	0	CacheHits	10
355	0	CacheMisses	0
355	1	CacheHits	10
355	1	CacheMisses	0
355	2	CacheHits	10
355	2	CacheMisses	0
355	3	CacheHits	0
355	3	CacheMisses	0
355	4	CacheHits	0
355	4	CacheMisses	0
355	5	CacheHits	0
355	5	CacheMisses	0
355	6	CacheHits	0
355	6	CacheMisses	0
355	7	CacheHits	0
355	7	CacheMisses	0
355	8	CacheHits	0
355	8	CacheMisses	0
355	9	CacheHits	0
355	9	CacheMisses	0
356	0	CacheHits	10
356	0	CacheMisses	0
356	1	CacheHits	10
356	1	CacheMisses	0
356	2	CacheHits	10
356	2	CacheMisses	0
356	3	CacheHits	0
356	3	CacheMisses	0
356	4	CacheHits	0
356	4	CacheMisses	0
356	5	CacheHits	0
356	5	CacheMisses	0
356	6	CacheHits	0
356	6	CacheMisses	0
356	7	CacheHits	0
356	7	CacheMisses	0
356	8	CacheHits	0
356	8	CacheMisses	0
356	9	CacheHits	0
356	9	CacheMisses	0
357	0	CacheHits	10
357	0	CacheMisses	0
357	1	CacheHits	10
357	1	CacheMisses	0
357	2	CacheHits	10
357	2	CacheMisses	0
357	3	CacheHits	0
357	3	CacheMisses	0
357	4	CacheHits	0
357	4	CacheMisses	0
357	5	CacheHits	0
357	5	CacheMisses	0
357	6	CacheHits	0
357	6	CacheMisses	0
357	7	CacheHits	0
357	7	CacheMisses	0
357	8	CacheHits	0
357	8	CacheMisses	0
357	9	CacheHits	0
357	9	CacheMisses	0
358	0	CacheHits	10
358	0	CacheMisses	0
358	1	CacheHits	10
358	1	CacheMisses	0
358	2	CacheHits	10
358	2	CacheMisses	0
358	3	CacheHits	0
358	3	CacheMisses	0
358	4	CacheHits	0
358	4	CacheMisses	0
358	5	CacheHits	0
358	5	CacheMisses	0
358	6	CacheHits	0
358	6	CacheMisses	0
358	7	CacheHits	0
358	7	CacheMisses	0
358	8	CacheHits	0
358	8	CacheMisses	0
358	9	CacheHits	0
358	9	CacheMisses	0
359	0	CacheHits	10
359	0	CacheMisses	0
359	1	CacheHits	10
359	1	CacheMisses	0
359	2	CacheHits	10
359	2	CacheMisses	0
359	3	CacheHits	0
359	3	CacheMisses	0
359	4	CacheHits	0
359	4	CacheMisses	0
359	5	CacheHits	0
359	5	CacheMisses	0
359	6	CacheHits	0
359	6	CacheMisses	0
359	7	CacheHits	0
359	7	CacheMisses	0
359	8	CacheHits	0
359	8	CacheMisses	0
359	9	CacheHits	0
359	9	CacheMisses	0
360	0	CacheHits	10
360	0	CacheMisses	1
360	1	CacheHits	10
360	1	CacheMisses	0
360	2	CacheHits	10
360	2	CacheMisses	0
360	3	CacheHits	0
360	3	CacheMisses	0
360	4	CacheHits	0
360	4	CacheMisses	0
360	5	CacheHits	0
360	5	CacheMisses	0
360	6	CacheHits	0
360	6	CacheMisses	0
360	7	CacheHits	0
360	7	CacheMisses	0
360	8	CacheHits	0
360	8	CacheMisses	0
360	9	CacheHits	0
360	9	CacheMisses	0
361	0	CacheHits	10
361	0	CacheMisses	0
361	1	CacheHits	10
361	1	CacheMisses	1
361	2	CacheHits	10
361	2	CacheMisses	1
361	3	CacheHits	0
361	3	CacheMisses	1
361	4	CacheHits	0
361	4	CacheMisses	1
361	5	CacheHits	0
361	5	CacheMisses	1
361	6	CacheHits	0
361	6	CacheMisses	1
361	7	CacheHits	0
361	7	CacheMisses	1
361	8	CacheHits	0
361	8	CacheMisses	1
361	9	CacheHits	0
361	9	CacheMisses	1
362	0	CacheHits	10
362	0	CacheMisses	0
362	1	CacheHits	10
362	1	CacheMisses	0
362	2	CacheHits	10
362	2	CacheMisses	0
362	3	CacheHits	0
362	3	CacheMisses	0
362	4	CacheHits	0
362	4	CacheMisses	0
362	5	CacheHits	0
362	5	CacheMisses	0
362	6	CacheHits	0
362	6	CacheMisses	0
362	7	CacheHits	0
362	7	CacheMisses	0
362	8	CacheHits	0
362	8	CacheMisses	0
362	9	CacheHits	0
362	9	CacheMisses	0
363	0	CacheHits	10
363	0	CacheMisses	0
363	1	CacheHits	10
363	1	CacheMisses	0
363	2	CacheHits	10
363	2	CacheMisses	0
363	3	CacheHits	0
363	3	CacheMisses	0
363	4	CacheHits	0
363	4	CacheMisses	0
363	5	CacheHits	0
363	5	CacheMisses	0
363	6	CacheHits	0
363	6	CacheMisses	0
363	7	CacheHits	0
363	7	CacheMisses	0
363	8	CacheHits	0
363	8	CacheMisses	0
363	9	CacheHits	0
363	9	CacheMisses	0
364	0	CacheHits	10
364	0	CacheMisses	0
364	1	CacheHits	10
364	1	CacheMisses	0
364	2	CacheHits	10
364	2	CacheMisses	0
364	3	CacheHits	0
364	3	CacheMisses	0
364	4	CacheHits	0
364	4	CacheMisses	0
364	5	CacheHits	0
364	5	CacheMisses	0
364	6	CacheHits	0
364	6	CacheMisses	0
364	7	CacheHits	0
364	7	CacheMisses	0
364	8	CacheHits	0
364	8	CacheMisses	0
364	9	CacheHits	0
364	9	CacheMisses	0
365	0	CacheHits	10
365	0	CacheMisses	0
365	1	CacheHits	10
365	1	CacheMisses	0
365	2	CacheHits	10
365	2	CacheMisses	0
365	3	CacheHits	0
365	3	CacheMisses	0
365	4	CacheHits	0
365	4	CacheMisses	0
365	5	CacheHits	0
365	5	CacheMisses	0
365	6	CacheHits	0
365	6	CacheMisses	0
365	7	CacheHits	0
365	7	CacheMisses	0
365	8	CacheHits	0
365	8	CacheMisses	0
365	9	CacheHits	0
365	9	CacheMisses	0
366	0	CacheHits	10
366	0	CacheMisses	0
366	1	CacheHits	10
366	1	CacheMisses	0
366	2	CacheHits	10
366	2	CacheMisses	0
366	3	CacheHits	0
366	3	CacheMisses	0
366	4	CacheHits	0
366	4	CacheMisses	0
366	5	CacheHits	0
366	5	CacheMisses	0
366	6	CacheHits	0
366	6	CacheMisses	0
366	7	CacheHits	0
366	7	CacheMisses	0
366	8	CacheHits	0
366	8	CacheMisses	0
366	9	CacheHits	0
366	9	CacheMisses	0
367	0	CacheHits	10
367	0	CacheMisses	0
367	1	CacheHits	10
367	1	CacheMisses	0
367	2	CacheHits	10
367	2	CacheMisses	0
367	3	CacheHits	0
367	3	CacheMisses	0
367	4	CacheHits	0
367	4	CacheMisses	0
367	5	CacheHits	0
367	5	CacheMisses	0
367	6	CacheHits	0
367	6	CacheMisses	0
367	7	CacheHits	0
367	7	CacheMisses	0
367	8	CacheHits	0
367	8	CacheMisses	0
367	9	CacheHits	0
367	9	CacheMisses	0
368	0	CacheHits	10
368	0	CacheMisses	0
368	1	CacheHits	10
368	1	CacheMisses	0
368	2	CacheHits	10
368	2	CacheMisses	0
368	3	CacheHits	0
368	3	CacheMisses	0
368	4	CacheHits	0
368	4	CacheMisses	0
368	5	CacheHits	0
368	5	CacheMisses	0
368	6	CacheHits	0
368	6	CacheMisses	0
368	7	CacheHits	0
368	7	CacheMisses	0
368	8	CacheHits	0
368	8	CacheMisses	0
368	9	CacheHits	0
368	9	CacheMisses	0
369	0	CacheHits	10
369	0	CacheMisses	0
369	1	CacheHits	10
369	1	CacheMisses	0
369	2	CacheHits	10
369	2	CacheMisses	0
369	3	CacheHits	0
369	3	CacheMisses	0
369	4	CacheHits	0
