Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
1.16764	10	0	11	FullDelay	0.0676352	67635.2	1	3
1.16764	11	0	11	LastDelay	0.0676352	67635.2	1	3
1.16764	11	0	11	FullDelay	0.0676352	67635.2	1	3
1.26264	6	0	12	LastDelay	0.0626352	62635.2	1	3
1.26264	6	0	12	FullDelay	0.0626352	62635.2	1	3
1.26264	7	0	12	LastDelay	0.0626352	62635.2	1	3
1.26264	7	0	12	FullDelay	0.0626352	62635.2	1	3
1.26264	8	0	12	LastDelay	0.0626352	62635.2	1	3
1.26264	8	0	12	FullDelay	0.0626352	62635.2	1	3
1.26264	9	0	12	LastDelay	0.0626352	62635.2	1	3
1.26264	9	0	12	FullDelay	0.0626352	62635.2	1	3
1.26764	10	0	12	LastDelay	0.0676352	67635.2	1	3
1.26764	10	0	12	FullDelay	0.0676352	67635.2	1	3
1.26764	11	0	12	LastDelay	0.0676352	67635.2	1	3
1.26764	11	0	12	FullDelay	0.0676352	67635.2	1	3
1.36264	6	0	13	LastDelay	0.0626352	62635.2	1	3
1.36264	6	0	13	FullDelay	0.0626352	62635.2	1	3
1.36264	7	0	13	LastDelay	0.0626352	62635.2	1	3
1.36264	7	0	13	FullDelay	0.0626352	62635.2	1	3
1.36264	8	0	13	LastDelay	0.0626352	62635.2	1	3
1.36264	8	0	13	FullDelay	0.0626352	62635.2	1	3
1.36264	9	0	13	LastDelay	0.0626352	62635.2	1	3
1.36264	9	0	13	FullDelay	0.0626352	62635.2	1	3
1.36764	10	0	13	LastDelay	0.0676352	67635.2	1	3
1.36764	10	0	13	FullDelay	0.0676352	67635.2	1	3
1.36764	11	0	13	LastDelay	0.0676352	67635.2	1	3
1.36764	11	0	13	FullDelay	0.0676352	67635.2	1	3
1.46264	6	0	14	LastDelay	0.0626352	62635.2	1	3
1.46264	6	0	14	FullDelay	0.0626352	62635.2	1	3
1.46264	7	0	14	LastDelay	0.0626352	62635.2	1	3
1.46264	7	0	14	FullDelay	0.0626352	62635.2	1	3
1.46264	8	0	14	LastDelay	0.0626352	62635.2	1	3
1.46264	8	0	14	FullDelay	0.0626352	62635.2	1	3
1.46264	9	0	14	LastDelay	0.0626352	62635.2	1	3
1.46264	9	0	14	FullDelay	0.0626352	62635.2	1	3
